,xxx,HOMO-3/LUMO,HOMO-3/LUMO+1,HOMO-3/LUMO+2,HOMO-3/LUMO+3,HOMO-2/LUMO,HOMO-2/LUMO+1,HOMO-2/LUMO+2,HOMO-2/LUMO+3,HOMO-1/LUMO,HOMO-1/LUMO+1,HOMO-1/LUMO+2,HOMO-1/LUMO+3,HOMO/LUMO,HOMO/LUMO+1,HOMO/LUMO+2,HOMO/LUMO+3,IP,EA
1136,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[C:11]([H:12])([H:13])[H:14])[C:15]([H:16])([H:17])[H:18])(\[C:19]([H:20])([H:21])[H:22])[Br:23],0.39334315716415685,0.42512063382282256,0.45962643117052754,0.4932759130800755,0.3778045060519868,0.4093498657123688,0.44406936275898445,0.4778479481228274,0.35944747357675405,0.39109071439936827,0.42563627872722687,0.4592247012347383,0.10579517892300387,0.13760623389807117,0.17183223107597026,0.2058901432391333,0.32932332349979443,0.0052479763457272625
1137,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[C:11]([H:12])([H:13])[H:14])[c:15]1[c:16]([H:17])[c:18]([H:19])[c:20]([H:21])[c:22]([H:23])[c:24]1[H:25])([c:26]1[c:27]([H:28])[c:29]([H:30])[c:31]([H:32])[c:33]([H:34])[c:35]1[H:36])[Cl:37],0.34933391169103795,0.3732661286490419,0.3720880658830116,0.3779059353946378,0.3401894800866651,0.364025048108852,0.3630711753377921,0.3688631073263994,0.32777935646274287,0.3516926595744945,0.3500722917789377,0.35593788367247525,0.21009276192022847,0.23354177988823482,0.23203819295502023,0.23860831031176932,0.31497211359069743,0.017916508592341063
1138,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8]([C:9](=[O:10])[C:11]([H:12])([H:13])[H:14])[Br:15])([Cl:16])[Cl:17],0.3962597921224706,0.42347355679482285,0.4556656325865357,0.5017858300273101,0.3787505584845833,0.4061557709372196,0.4385458370512209,0.48454049959934087,0.35343011770256394,0.38121755448804795,0.4136022974944472,0.45949614626766955,0.0447098774288555,0.07172396027797914,0.10440718942651714,0.15042381792747778,0.3622928199412995,0.0292499057235585
1139,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([H:12])[H:13])[C:14]([H:15])([H:16])[H:17])([C:18]([H:19])([H:20])[H:21])[Cl:22],0.38100987387238694,0.4433197494249712,0.4959982675675853,0.511521863907334,0.37144333818641473,0.43362158970685094,0.48630770059177486,0.5018259290874701,0.36133573512264194,0.42374103531012314,0.47620970616483066,0.4917289681612851,0.31829917157619897,0.380884783161927,0.43319321501149516,0.44859067030195254,0.33750012351607445,-0.008866595810576921
1140,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[N:11]([c:12]1[c:13]([H:14])[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]1[H:22])[H:23])[c:24]1[c:25]([H:26])[c:27]([H:28])[c:29]([H:30])[c:31]([H:32])[c:33]1[H:34])(\[C:35]([H:36])([H:37])[H:38])[Br:39],0.3206504986465326,0.35429525933209727,0.3442039233923452,0.33056466885369507,0.3111680773096155,0.3450109479526171,0.3349185321976357,0.3212685164144178,0.3033272765684249,0.33699542814231026,0.32676532709040157,0.3131930106329615,0.27493308597641314,0.3086648136829746,0.2981071467905969,0.28500977172260544,0.28833193980120914,0.021732498615230127
1141,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([H:12])[H:13])[Cl:14])([H:15])[C:16]([H:17])([H:18])[H:19],0.40258097078576205,0.4631133080022899,0.5130033007748077,0.5252960123301682,0.39118926072512317,0.45157159609679776,0.5016273071159748,0.5138654058788332,0.37322420310611104,0.43359486070152486,0.4835350282710807,0.49571567633987373,0.2664123409826834,0.32708307177252827,0.37683842766409137,0.3889944262700366,0.3454109290731142,-0.009729984526736063
1142,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[H:11])[c:12]1[c:13]([H:14])[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]1[H:22])([H:23])[Cl:24],0.3887827104446204,0.4113701774036021,0.4413743760865634,0.4719261773501799,0.3779919370525852,0.40029774994002076,0.43041593565384895,0.4611586542161715,0.3549021081139968,0.37735619084054195,0.40739818248172294,0.4380773165899517,0.05141852293143447,0.07359915294426109,0.10341767845079934,0.1343362963008916,0.3412525770598534,0.0113954239764426
1143,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[N:11]([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19])[Cl:20])(\[H:21])[Cl:22],0.39167612678570074,0.42928962754928274,0.46541050374555154,0.48744283744396827,0.3724734130520473,0.4099573720092664,0.44624636227121234,0.46830368586160886,0.3569395087710948,0.39455671363795836,0.43055144898777903,0.45264507894043904,0.12860211944375316,0.16642946234415992,0.2025795760292513,0.22459213968782912,0.32548359768771384,0.005673691764616615
1144,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8]([C:9](=[O:10])[N:11]([H:12])[H:13])[Cl:14])([Cl:15])[Cl:16],0.4083888147115455,0.43487319953000975,0.46569961819541233,0.49947649806181194,0.3943785574155346,0.4208597436779223,0.4518415859573871,0.48550801389366577,0.3734415945501215,0.4003032807204093,0.4310228509586348,0.4648120944303159,0.06499358821662513,0.09149118849241433,0.12236866552697415,0.15594707930689045,0.36399597696406966,0.018765616656083856
1145,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[c:11]1[c:12]([H:13])[c:14]([H:15])[c:16]([H:17])[c:18]([H:19])[c:20]1[H:21])[Cl:22])([Br:23])[Cl:24],0.3698482811849121,0.38466452869107004,0.39580068813525876,0.4419162036371544,0.36469540195318406,0.3794456514909122,0.3908422706649637,0.4371669264169856,0.3475455135416573,0.3623635216064585,0.3733104223223253,0.4198360710988694,0.02392700962268769,0.03800175351550542,0.0498174470447307,0.09562680488695427,0.3642639079271018,0.03097162556455601
1146,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8]([C:9](=[O:10])[C:11]([H:12])([H:13])[H:14])[H:15])([Cl:16])[Cl:17],0.40310991335596996,0.43885280202102306,0.48569427670080945,0.5158486151508394,0.3838375958530112,0.41956002478734533,0.466576722678602,0.49671970588759445,0.3630431301235009,0.3990764156330024,0.4459910988869341,0.47610617475604344,0.061486436484144244,0.09753668706125208,0.14434329092623735,0.17464859794355234,0.35275954908171586,0.02305064988284903
1147,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([C:12]([H:13])([H:14])[H:15])[H:16])[Br:17])([H:18])[Br:19],0.40772673316617736,0.43241986701900403,0.4512345690434847,0.49375448499512864,0.3996900724211375,0.4238407945819702,0.4431120792248877,0.48563633450946064,0.37731962685340287,0.4018978636883281,0.4206921579429638,0.46331508643347397,0.07003845293172702,0.09433919541856813,0.11331385882709837,0.15556129728370238,0.3444424463760382,-0.0008972146295200129
1148,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[C:11]([H:12])([H:13])[H:14])[Cl:15])([Br:16])[Br:17],0.3940310028147952,0.41660612444561596,0.43684720851705877,0.49464505986689955,0.3882948133070416,0.41034164340760393,0.43101022751508317,0.4888826596729787,0.37388625272870757,0.39624231555559203,0.4165594212441402,0.47457396178658673,0.031679462769037436,0.05320638550679337,0.0738535670553013,0.13149403824341604,0.376408988529113,0.011471828293678423
1149,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[N:11]([H:12])[H:13])[Br:14])(\[C:15]([H:16])([H:17])[H:18])[Br:19],0.3912340485935051,0.41905176377434045,0.43764534441708286,0.4802722225722465,0.37937809377437687,0.4067868529116163,0.4258548357807032,0.46853350048362474,0.3616986318216633,0.3893386294499373,0.40803111228849237,0.45071183787218727,0.08565649619228032,0.11335179396009232,0.13158958263210754,0.17461313405181128,0.33943002478025197,0.0061893437676292466
1150,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([c:12]1[c:13]([H:14])[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]1[H:22])[H:23])[c:24]1[c:25]([H:26])[c:27]([H:28])[c:29]([H:30])[c:31]([H:32])[c:33]1[H:34])([H:35])[C:36]([H:37])([H:38])[H:39],0.3538412466261397,0.3907296869734222,0.38501244551460534,0.3918821161641891,0.34106969751161753,0.3780978611478058,0.37231915990400893,0.37920008075647066,0.32802432065254516,0.36489311176943895,0.35915761456067474,0.3660162587817681,0.28899058499976604,0.326128219488083,0.32009257984497397,0.32709647101476,0.28777771923473416,0.001052536653124611
1151,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([C:12]([H:13])([H:14])[H:15])[H:16])[C:17]([H:18])([H:19])[H:20])([C:21]([H:22])([H:23])[H:24])[Cl:25],0.37986956050082776,0.4424345968407052,0.4941266733081144,0.5104048661062042,0.36706877526579074,0.4295303600036289,0.481283428054874,0.49761556627169046,0.3534109392386714,0.416073913937964,0.4675950505968949,0.48390573494301103,0.318285390336338,0.3811307261560092,0.4324975158386454,0.4486483022190114,0.3243937845150069,-0.007601027010964112
1152,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[H:11])[c:12]1[c:13]([H:14])[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]1[H:22])([Cl:23])[Br:24],0.3772898715478483,0.39415908826787993,0.4072975668173207,0.44250531972532786,0.3711299332505547,0.3876413964450227,0.4011692864178351,0.4364381584912592,0.35287220880283054,0.36961027936937124,0.3825873194323677,0.41796324692633335,0.04586019950366792,0.06194034990732265,0.07542253488587428,0.11068793848362542,0.34973600234248076,0.017262852764615415
1153,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[c:11]1[c:12]([H:13])[c:14]([H:15])[c:16]([H:17])[c:18]([H:19])[c:20]1[H:21])[Cl:22])([Br:23])[H:24],0.37364099202082696,0.3888956062162144,0.4080228043634858,0.45195812496990273,0.36855109743261044,0.3837578697722172,0.4030891701151912,0.4471637124764258,0.3508394454864492,0.3662018625247071,0.3850980748309271,0.42933391515396446,0.0326026821090513,0.04765514453794898,0.06680842440575628,0.11057785741691237,0.3569237519540812,0.02519497661180664
1154,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([H:12])[H:13])[c:14]1[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]([H:22])[c:23]1[H:24])([C:25]([H:26])([H:27])[H:28])[C:29]([H:30])([H:31])[H:32],0.3714589192130146,0.41103782079759155,0.4239981431329891,0.47242829059920544,0.3526813075899871,0.3923554670801298,0.4052907752080534,0.4537573671519436,0.3420508950331984,0.38162166811569154,0.3945228720419832,0.4430102420545242,0.30384398843168253,0.34362314561521357,0.3561511630443717,0.4046976009093533,0.30793514727116444,-0.005955369395481791
1155,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[H:11])[Br:12])(\[Br:13])[Cl:14],0.3902520326923601,0.4156479705954318,0.43251167257110695,0.49521312423945546,0.3725933757485157,0.3982443915009518,0.415373166069316,0.47762202552263594,0.333391150735708,0.35944555036513176,0.3765876561722205,0.4389518800108648,0.043247384837665916,0.06805073237059997,0.08522742573895188,0.14839413384065514,0.3664334408047988,0.03799540486064794
1156,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19])[c:20]1[c:21]([H:22])[c:23]([H:24])[c:25]([H:26])[c:27]([H:28])[c:29]1[H:30])([C:31]([H:32])([H:33])[H:34])[H:35],0.3646641695666965,0.4044390222441935,0.42193549048580536,0.4716252691341657,0.3455899146502114,0.38542319189432905,0.40291924622977165,0.4526301822476115,0.33712646201188984,0.37691250066097537,0.39430343568046844,0.444105218864567,0.29855490588775785,0.33842172433109363,0.3556211750906674,0.4054883687333114,0.2986674073410163,-0.005946752900378263
1157,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[C:11]([H:12])([H:13])[H:14])[Cl:15])([H:16])[c:17]1[c:18]([H:19])[c:20]([H:21])[c:22]([H:23])[c:24]([H:25])[c:26]1[H:27],0.38051043499580095,0.4109035197332293,0.4206909699292396,0.45545187915844176,0.36124531138328575,0.39161461465265845,0.40139101509607916,0.4360737334231072,0.34784454395008696,0.37828028683228243,0.3878256542137972,0.4225680080102469,0.2856531937104748,0.316174877402179,0.325464544237411,0.3603802600277678,0.3266814375539656,-0.0059297345559567146
1158,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[O:11][C:12]([H:13])([H:14])[H:15])[Br:16])([H:17])[Cl:18],0.4225137085680261,0.4594520048106589,0.4867886302251619,0.5232349143249657,0.4135374326135949,0.4498714691237809,0.4776387245499928,0.5140447308565099,0.3895552537531566,0.4261724802972696,0.4535615262301492,0.4903763462576166,0.06411627884710999,0.10046876545222623,0.1283099228901273,0.16429702548441827,0.36344011658189385,0.0023913111644732893
1159,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([C:12]([H:13])([H:14])[H:15])[H:16])[Cl:17])([c:18]1[c:19]([H:20])[c:21]([H:22])[c:23]([H:24])[c:25]([H:26])[c:27]1[H:28])[Cl:29],0.37651266846029674,0.40040286425973753,0.41704860066080485,0.4504309791787999,0.3620239780186693,0.38591079306302356,0.40273187685910505,0.4360319170848612,0.34658705647442034,0.37062359031718856,0.38714699284959686,0.42038616710807303,0.22905343734773714,0.2526532033003544,0.26912283162921785,0.3028886772164889,0.3211102525301843,-0.002306270303777161
1160,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[H:11])[Br:12])(\[Cl:13])[C:14]([H:15])([H:16])[H:17],0.39533176218134936,0.43674983221211444,0.4649124799607013,0.5031410334890152,0.37780720535917856,0.4191705961791926,0.4474749358797395,0.48577137872456627,0.3544428837393678,0.39612103784655234,0.4243391536781161,0.4624663114651727,0.04778151291484271,0.08910812852392262,0.11701760619743937,0.15549208621059907,0.34715415142357303,0.023768505881720817
1161,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[N:11]([C:12]([H:13])([H:14])[H:15])[H:16])[C:17]([H:18])([H:19])[H:20])(\[Br:21])[c:22]1[c:23]([H:24])[c:25]([H:26])[c:27]([H:28])[c:29]([H:30])[c:31]1[H:32],0.3573856830349401,0.38220268349202413,0.40490553349522596,0.43202486436636695,0.3459581350950815,0.3706526845401855,0.39361459617801514,0.42093730790766826,0.33079767377751823,0.35552695128412165,0.3781597305984346,0.4054830178344767,0.08539817797702717,0.1098030335713791,0.13205151979527624,0.15995987445900764,0.3099453480946381,0.020464263991620657
1162,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([H:12])[H:13])[c:14]1[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]([H:22])[c:23]1[H:24])([H:25])[H:26],0.36810963474707026,0.40945318838111594,0.42856513223065973,0.4754688274969781,0.3516965636132158,0.3931901364216469,0.4121816377566751,0.4590912327035476,0.3408525726855635,0.3822772498325954,0.40115873224222254,0.44802786234852493,0.29742477155194086,0.3391697545753803,0.35774994726758963,0.40459124165708965,0.31191929854538064,-0.0025885304699459293
1163,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[c:11]1[c:12]([H:13])[c:14]([H:15])[c:16]([H:17])[c:18]([H:19])[c:20]1[H:21])[c:22]1[c:23]([H:24])[c:25]([H:26])[c:27]([H:28])[c:29]([H:30])[c:31]1[H:32])(\[Cl:33])[Br:34],0.3314496829584287,0.3388562122565037,0.33708192954426547,0.3677525537384613,0.32881593541159837,0.3362144813278598,0.3342406761780948,0.3650839649520289,0.31076733757528424,0.3182058346354674,0.31576702629002995,0.34705123347178557,0.014518356647370678,0.02088006708690805,0.019586171996580658,0.050238893720566426,0.3297204690384594,0.052764497177260464
1164,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[N:11]([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19])[Br:20])(\[H:21])[Br:22],0.38298929737093973,0.4112579012762138,0.42973644466246685,0.4638716836198724,0.3669715626090009,0.3950566898005169,0.41381716540846536,0.44808625794530715,0.351646172959446,0.3797282970719744,0.3982813915226717,0.4324453625078049,0.14863637938095142,0.17669212905100698,0.19478809989218335,0.22954560680393152,0.32262141246116294,0.003738200053105842
1165,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8]([C:9](=[O:10])[N:11]([H:12])[H:13])[H:14])([C:15]([H:16])([H:17])[H:18])[C:19]([H:20])([H:21])[H:22],0.37201486064813727,0.42260618287940116,0.4942371721008543,0.5049656312770532,0.35660513044240316,0.4071529516550211,0.4788367602767554,0.4895789839874654,0.3423317875017155,0.39312698199528295,0.4646526783862269,0.47534526697707724,0.2648005467163862,0.315876036730523,0.38736357064266314,0.3979339927106453,0.32823524702497353,-1.5342419805275398e-05
1166,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([C:12]([H:13])([H:14])[H:15])[H:16])[c:17]1[c:18]([H:19])[c:20]([H:21])[c:22]([H:23])[c:24]([H:25])[c:26]1[H:27])([Br:28])[Cl:29],0.36609691232746105,0.39266292792744323,0.3968138369747236,0.4224466540109139,0.35722973973185707,0.3838244801698265,0.3881222453220531,0.4137891385585144,0.34352092748165475,0.36995550198068894,0.3741407993206568,0.3997951996447305,0.2519106282323289,0.27861251475638477,0.2818678770052311,0.3085797734857348,0.3212288797244505,0.003767289348241268
1167,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[H:11])[H:12])(\[Br:13])[c:14]1[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]([H:22])[c:23]1[H:24],0.3574324369841858,0.37059877942626385,0.40264990156140057,0.4456949558815301,0.34790616350115905,0.361145138950198,0.3933225412747892,0.43614809649638764,0.32154458806054054,0.33473451971772256,0.3672267691408832,0.41009772911904185,0.03691121185925818,0.04957069624501635,0.08164076771339576,0.12509625115021855,0.34127995112180215,0.04839242316799598
1168,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[H:11])[H:12])([Br:13])[Cl:14],0.4118505992628889,0.44161075748940404,0.4694252942796071,0.5201856484084759,0.4032649105716577,0.4326682821929708,0.460884769077586,0.5115501100994744,0.3862935478503339,0.4159889688011814,0.4439494990973438,0.4949910821754521,0.04742150380069823,0.07643073347432118,0.10477450275266598,0.1553119613126666,0.3836938364532995,0.0072204292949085425
1169,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[N:11]([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19])[C:20]([H:21])([H:22])[H:23])(\[c:24]1[c:25]([H:26])[c:27]([H:28])[c:29]([H:30])[c:31]([H:32])[c:33]1[H:34])[Br:35],0.34593372174428716,0.3785607173736313,0.3950335468895202,0.4170667283983517,0.32965141577315527,0.3623447634714513,0.37923428805297277,0.401174275883095,0.3217336055666914,0.35439265142669074,0.37082960456710745,0.39294075903117187,0.20037900187860697,0.2325485233152432,0.248968132780504,0.271675285288531,0.2981279802666002,0.017086684152648916
1170,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([H:12])[H:13])[Cl:14])([C:15]([H:16])([H:17])[H:18])[C:19]([H:20])([H:21])[H:22],0.39870223229804125,0.45787344047927203,0.503744370738802,0.5184790095423801,0.38670743600633084,0.4457828126817109,0.4917239082861669,0.5064133276413378,0.3713405139394207,0.4304756293517379,0.47634407096954606,0.4909228724933672,0.2679058104308926,0.32725811301125407,0.3729895719325184,0.387661045714844,0.3411997476778411,-0.009824857005685653
1171,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[c:11]1[c:12]([H:13])[c:14]([H:15])[c:16]([H:17])[c:18]([H:19])[c:20]1[H:21])[H:22])([c:23]1[c:24]([H:25])[c:26]([H:27])[c:28]([H:29])[c:30]([H:31])[c:32]1[H:33])[C:34]([H:35])([H:36])[H:37],0.3427255957712986,0.3790186234134184,0.36850594545778464,0.3748095784018007,0.33319072613119055,0.3696288909485995,0.35917312695953946,0.365481039157865,0.3266712360334407,0.3630490913332252,0.35244839840970626,0.3586245088771305,0.2960270951740206,0.3325145555972739,0.32186493032098845,0.3284629844215572,0.31647064615320364,0.011190973865756636
1172,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[c:11]1[c:12]([H:13])[c:14]([H:15])[c:16]([H:17])[c:18]([H:19])[c:20]1[H:21])[C:22]([H:23])([H:24])[H:25])(\[C:26]([H:27])([H:28])[H:29])[Cl:30],0.3614861486174168,0.3800343537806134,0.41879111147031933,0.4483605014176305,0.3537347959874388,0.37214628556637486,0.4111025513528036,0.4406630120030813,0.33899456269336964,0.3574460054212548,0.3961544794204632,0.4257778788145575,0.034534436031997615,0.05298780858139492,0.09125528429322782,0.12112084137680709,0.3304672271187987,0.024874161654658077
1173,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[C:11]([H:12])([H:13])[H:14])[Br:15])([c:16]1[c:17]([H:18])[c:19]([H:20])[c:21]([H:22])[c:23]([H:24])[c:25]1[H:26])[C:27]([H:28])([H:29])[H:30],0.3697586530424615,0.39927509190965677,0.4007916689662984,0.4118969309619443,0.35594723706971965,0.3856265752271499,0.3870386263734978,0.3981860223431045,0.34386396533034763,0.3732092095744034,0.37445051558293074,0.38581813395148074,0.3123295065180779,0.341970374605953,0.3428051469671792,0.3543469411281055,0.3262436546277906,-0.004457519359317044
1174,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8](/[C:9](=[O:10])[N:11]([H:12])[H:13])[H:14])(\[Br:15])[H:16],0.39789644142176883,0.4373216591484592,0.4740234273283629,0.5022105801224717,0.3863262719356193,0.42528016814933994,0.4624524371363516,0.4906582235386384,0.3724930595001564,0.411668638186406,0.44840172936205513,0.476769965974837,0.06750772865530862,0.10678757215850336,0.14319956881202858,0.17187818233830937,0.35351216048751544,0.003598630464046826
1175,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[O:11][C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19])([c:20]1[c:21]([H:22])[c:23]([H:24])[c:25]([H:26])[c:27]([H:28])[c:29]1[H:30])[H:31],0.37664529705387073,0.41620145941110864,0.4195741532243972,0.4688698370423852,0.3552880454640811,0.3948525884612805,0.39815166236312954,0.44747361173947364,0.3448607542525027,0.38443377330902456,0.3877068359200818,0.43707687672276874,0.3190255481861396,0.35874132897789324,0.3617359024908463,0.4111144339315144,0.31792184648836896,-0.010330713878254748
1176,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[C:11]([H:12])([H:13])[C:14]([H:15])([H:16])[C:17]([H:18])([H:19])[H:20])[H:21])([H:22])[H:23],0.3908281668345993,0.4502905556124281,0.5254595721174533,0.5314062530466532,0.3826364129992575,0.44204952958004073,0.5171919110877685,0.5231156058839355,0.3687580969647609,0.42832051327112364,0.503424807482097,0.5093319581358026,0.3449118008953567,0.4045351998000689,0.47973659496474363,0.4855640107866163,0.35728778042812503,-0.013799889014986796
1177,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[N:11]([c:12]1[c:13]([H:14])[c:15]([H:16])[c:17]([H:18])[c:19]([H:20])[c:21]1[H:22])[H:23])[Cl:24])([H:25])[H:26],0.38726851634660797,0.4208535306709845,0.4320688566669391,0.4689371671439531,0.37100160502401447,0.4045933899487041,0.41584944296184956,0.45271611970486136,0.34960280609968114,0.3832927909537596,0.3944399872293656,0.43128179045975107,0.26786372432728983,0.301560637032007,0.3124173113663559,0.34937270795971764,0.30818571144186696,-0.007784506036758993
1178,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[O:11][C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19])([Br:20])[C:21]([H:22])([H:23])[H:24],0.38601708958678954,0.4302287792296361,0.47174084851978987,0.5111636644913714,0.3807219340732658,0.424739376210385,0.4662048859964217,0.5057220726185715,0.3701251107011517,0.41423872143837726,0.45552202516827256,0.4951002140535965,0.2546480907464505,0.2988794720264296,0.3399998755837824,0.37951254423755193,0.347615021439769,-0.006093418257480165
1179,[C:1]([H:2])([H:3])([N+:4](=[O:5])[O-:6])[C:7]([C:8](=[C:9]([O-:10])[c:11]1[c:12]([H:13])[c:14]([H:15])[c:16]([H:17])[c:18]([H:19])[c:20]1[H:21])[H:22])([H:23])[H:24],0.3778100991117258,0.40658777210138614,0.44164108404081537,0.4818024465698911,0.3648358123716033,0.39326144349450975,0.4285466916660422,0.46871713078959376,0.3540719477674502,0.3826220783530296,0.41781038931052467,0.4579822405710984,0.17333627051175654,0.20200300870630317,0.23677907548349936,0.27693343223434363,0.33944202833688325,0.00424341873775913
1180,[C:1]([H:2])([H:3])=[N+:4]([O-:5])[O-:6].[C:7](=[C:8]([C:9](=[O:10])[N:11]([C:12]([H:13])([H:14])[H:15])[C:16]([H:17])([H:18])[H:19])[C:20]([H:21])([H:22])[H:23])([C:24]([H:25])([H:26])[H:27])[C:28]([H:29])([H:30])[H:31],0.3651834726658142,0.41118276967916634,0.45590450746578626,0.47741462180756794,0.34809274191435685,0.3941882692995123,0.4388576463081743,0.4604489418369876,0.33624909515518786,0.3821894267293088,0.42697707551090314,0.4484761486890666,0.31314172177131094,0.35903804602522327,0.4038420676028206,0.42532378182765107,0.3062531526586232,-0.01248229831783448
